Id,Offer Status,Address,Price,Size,Property Type,Agency Name,Agent Name,Description,Property Link,Date Posted,Latitude,Longitude
6985112,,"Metal Works, Whitehouse Lane, Bedminster, Bristol, South West, BS3",£17.50   Per Sq Ft,"1,500 - 6,760 Sq Ft","General Retail, Leisure Property, Retail, Licensed & Leisure",Lambert Smith Hampton - Bristol ,Peter Musgrove,"These brand-new Class E units form part of a larger student residential development and can be split to provide unit from 1,500 sq ft up to 6,760 sq ft. The commercial units are self-contained and located at ground floor level. The development is at the end of construction and the units will be available by September 2024.( Agency Pilot Software ref: 2060407 )",https://propertylink.estatesgazette.com/property-details/6985112-metal-works-whitehouse-lane-bedminster-bristol-south-west-bs3,9th January 2025,51.442129,-2.590291
6958003,,"Unit 8, Unit 8, Cube M4 Business Park, Bristol, BS16 1FX",ROA,"1,311 - 2,622 Sq Ft","Office, Offices",Savills - Industrial,Sam Williams,"Key PointsRefurbished offices available to let immediately from 1,300 - 2,622 sq ft.VRF A/C within suspended ceilings with new LED lighting.High quality WC’s and shower provisions.Excellent natural light, floor to ceiling heights and raised access floors.Secure cycle provisions and 24/7 access via key fob.Flexible terms available.SummaryGround & 1st floor offices: 1,300 - 2,622 sq ft + 8 parking spaces. To Let on flexible lease terms. Newly refurbished.DescriptionUnit 8 an attractive modern semi detached office building across two floors. The ground and 1st floor office suites benefit from the following specification:• VRF A/C within suspended ceilings with LED lighting.• High quality WC’s and shower provisions.• Excellent natural light, floor to ceiling heights and raised access floors.• Secure cycle provisions and 24/7 access via key fob.LocationUnit 8 is located on CUBE M4 Business Park in North Bristol on Old Gloucester road, 1.3 miles from Parkway Train Station. Located 2 miles from junction 19 of the M32 and 4 miles from junction 16 of the M5.TermsFlexible lease terms available.Availability_textThe accommodation comprises the following areas:",https://propertylink.estatesgazette.com/property-details/6958003-unit-8-unit-8-bs16,23rd January 2025,51.524299,-2.529056
6953876,,"23-25 The Arcade, Bristol, City Of Bristol","£14,250.00  Per  Annum",332 Sq Ft,"General Retail, Retail",Carter Jonas LLP,Stuart Williams,"The Arcade provides a busy pedestrian link between Broadmead and The Horsefair where multiple retailers include Primark, Greggs, Starbucks, Burger King, Lush, EE, Boots, Card Factory,  and  Sainsburys Local.The Arcade provides a vibrant home to an exciting mix of speciality retailers, coffee shops, restaurants and takeaways, to include Black Sheep Coffee, Shakeaway, Bakers Dolphin Travel and Sobeys Vintage.Each shop benefits from a Class E planning consent allowing premises to be used for retail, financial and professional services, caf�/restaurant, offices or medical, subject to landlords consent.( Agency Pilot Software ref: 20015969 )",https://propertylink.estatesgazette.com/property-details/6953876-23-25-the-arcade-bristol-city-of-bristol,1st October 2024,51.457999,-2.590352
6910930,,"QC30 201, Queen Charlotte Street, Bristol, BS1 4HJ",£17.50   Per Sq Ft,"1,099 Sq Ft","Office, Healthcare, Offices, Other Property Types & Opportunities",Burston Cook,Finola Ingham,"QC30 occupies a prominent location in Queen Charlotte Street, which links the historic Queen Square area with the traditional business and restaurant districts of Welshback and Baldwin Street. The suite is situated at second floor level and provides open plan accommodation finished to a high standard with air conditioning and use of one car parking space.( Agency Pilot Software ref: 1397 )",https://propertylink.estatesgazette.com/property-details/6910930-qc30-201-queen-charlotte-street-bristol-bs1-4hj,11th January 2025,51.4523623,-2.5936607
6868792,,"BRISTOL - The Galleries, CG3 Castle Gallery, Bristol, BS1 3XE","£1,075.00   PM",885 Sq Ft,"Shopping Centre Unit, Retail",Savills - Industrial,Robert Palmer,"Key PointsBristol is the largest city in the southwest with a population of over 450,000 people.The Galleries shopping centre is situated in the heart of Broadmead and provides more than 300,000 sqft of retail space with 1,000 customer parking spaces.Notable retailers in the scheme include Boots, Argos, WHSmith, Post Office, and Poundland.Prominently located on the busy upper level of the scheme, close to the lifts and escalators, and the pedestrian link to the scheme car park.  Occupiers trading in the immediate vicinity include The Entertainer, Poundland and opposite Savers.Re-available following abortive negotiations, this fitted shop is immediately available to hand over ""as is"", on a short term / flexible lease.SummaryShop to Let on Flexible Lease TermsLocationThis unit is prominently located on the upper level of the scheme, surrounded by a mix of national occupiers (Poundland, Argos, Savers) and amongst independent retailers includingGamden of Edenvintage clothing andRingMaster Sports; the customer WCs are close by.  The adjacnet CG2 is under offer to an NHS service provider (Feb '23).ViewingsPlease contact the leasing agents to discuss your business plan and arrange a viewing.TermsThe premises are immediately available on a short-format lease, with both landlord and tenant break options to be agreed.The tenant will be asked to a lodge a rent deposit of £2,500 +VAT upon taking occupation.PromoRe-available To LetAvailability_textThe premises are fitted as a retail shop with ancillary to the rear, and provide the following approximate net internal floor area:Rent£1,075 per calendar month excluding VAT, Business Rates, and electricity used.Legal CostsThe tenant will not be asked to pay any of the landlord’s professional costs but will be expected to pay it’s own costs incurred in the transaction.EPCD (97)",https://propertylink.estatesgazette.com/property-details/6868792-bristol-the-galleries-cg3-castle-gallery-bs1,9th December 2024,51.45676,-2.589861
6947218,,"Unit 8, More Plus Central Park, Hudson Avenue, Severn Beach, Bristol, BS35 4EL",ROA,"94,361 Sq Ft","General Industrial, Industrial Park, Light Industrial, Distribution Warehouse, Industrial",Colliers ,Alex Van Den Bogerd,"DescriptionMore+ is a total of 35 acres, with 4 new units recently completed and available for immediate occupation.The 4 completed buildings range in size from 47,745 sq ft to 94,641 sq ft.Phase 1 is fully let.LocationMore+ is located in the heart of Central Park, the South West’s premier distribution location due to its strategic location fronting the M49. The scheme is only 600m from the new Junction 1.More+ also benefits from multi-modal connections and fast and easy access to the national motorway network via the M49, M5 and M4 motorways giving unrivalled access to the South West and Wales.Key FeaturesDetached unitFitted first floor officesDock and level access loading doors50kN/m2 floor loading55m secure yard12m eaves height70 car parking spaces0.5 miles from M49 Junction 1EPC RatingEPC Rating ACertificate attached.",https://propertylink.estatesgazette.com/property-details/6947218-unit-8-more-plus-central-park-hudson-avenue-severn-beach-bristol-bs35-4el,11th December 2024,51.534885,-2.653168
6934004,,"McArthur's Yard, Gas Ferry Road, Bristol, BS1",£25.00   Per Sq Ft,"1,300 - 3,750 Sq Ft","Office, Offices",Lambert Smith Hampton - Bristol ,Ben Tothill,"McArthur's Yard comprises of five business units ranging from 1,370 sq ft to 3,750 sq ft set below Bristol's most recent waterfront residential development. The units provide open plan Class E accomodation enabling occupiers the opportunity to create a unique area for their employees and clients.( Agency Pilot Software ref: 2051377 )",https://propertylink.estatesgazette.com/property-details/6934004-mcarthur-s-yard-gas-ferry-road-bristol-bs1,2nd January 2025,51.4479,-2.608148
7017938,,"Unit 153, South Liberty Trading Estate,, Unit 153, South Liberty Lane, Bedminster, Bristol, BS3 2TL","£55,000.00","4,400 Sq Ft","General Industrial, Trade Counter, Distribution Warehouse, Retail Park, Warehouse, Industrial, Retail",Russell Property Consultants Ltd,Rob Russell,"South Liberty Lane is the main industrial suburb within South Bristol, providing a range of warehouses and industrial unitsfor various businesses. Historically, access to South Liberty Lane was gained via Winterstoke Road, however additionalaccess is now provided via the South Bristol Link Road . This now provides the estate with unrivalled access to the Bristoland North Somerset markets. The subject property occupies a prominent location fronting South Liberty Lane.",https://propertylink.estatesgazette.com/property-details/7017938-unit-153-south-liberty-trading-estate-unit-153-south-liberty-lane-bedminster-bristol-bs3-2tl,17th February 2025,51.4298353,-2.6236331
6958612,,"First Floor 18 Park Row, Bristol, BS1","£11,500.00  Per  Annum",473 Sq Ft,"Office, Healthcare, Offices, Other Property Types & Opportunities",Burston Cook,Finola Ingham,"An attractive first floor office suite of approx. 473 sq ft providing light and airy accommodation. The office also benefits from an attractive balcony area with views across the city centre.New lease available, quoting rent only £11,500 pax.( Agency Pilot Software ref: 1534 )",https://propertylink.estatesgazette.com/property-details/6958612-first-floor-18-park-row-bristol-bs1,18th February 2025,51.4552934,-2.600751
6957433,,"25-26 Berkeley Square, Bristol, City of Bristol, BS8",ROA,910 Sq Ft,"Office, Offices",Burston Cook,Finola Ingham,"An opportunity to purchase a high quality, self contained office in the prestigious Berkeley Square.  The available suite is approx 910 sq ft.( Agency Pilot Software ref: 1529 )",https://propertylink.estatesgazette.com/property-details/6957433-25-26-berkeley-square-bristol-city-of-bristol-bs8,23rd July 2024,51.4555835,-2.605533
6552939,,"King William House, 13 Queen Square, BRISTOL, BS1 4NT",ROA,"2,416 - 7,472 Sq Ft","Office, Offices",Colliers ,James Preece,"King William House is a unique period property providing modern office space in one of Bristol’s most sought after locations.DescriptionKing William House is a unique period property providing modern office space in one of Bristol’s most sought after locations.The second and part third floor space benefits from the following specification:-Open plan-Intercom entry system-Basement and external bicycle parking-Shower facilities and lockers-2 lifts-Perimeter trunking-KitchenetteLocationThe property is located on the Eastern side of Queen Square, one of the largest Georgian squares outside of London and a landmark location in the heart of Bristol. King William House is just a short walk from the main amenities of the city centre and the bars and restaurants of the Waterfront.AccommodationPart 3rd floor – 2,487 sq ftPart 2nd floor - Suite A - 2,416 sq ftPart 2nd Floor - Suite B - 2,569 sq ftTenureThe office suites are available on a new full repairing and insuring lease for a term to be agreed.Rental / PriceOn application.Legal CostsEach party will be responsible for their own legal costs incurred in the transaction.Service ChargeThe incoming tenant will pay a fair proportion of the building service charge. Further details available on application.VATAll figures quoted are exclusive of VAT where applicable.",https://propertylink.estatesgazette.com/property-details/6552939-king-william-house-13-queen-square-bristol-bs1-4nt,7th January 2025,51.450809,-2.593209
6972724,,"Matrix 235, Avonmouth, Lanson Roberts Road, Severn Beach, Bristol,, BS35 4BR",ROA,"235,235 Sq Ft","General Industrial, Industrial",DTRE,Jake Huntley,"Key PointsBREEAM 'Excellent'EPC A Rating15m Haunch height3 Level access loading doors20 Dock level access loading doors27 HGV Parking spaces190 Car parking spaces23 EV Charging points50 kN/m2 Floor loading2.6 MVA50m Secure yard3 Storey officesLED LightingVRF Heating and Comfort coolingGrade A open plan officeSummaryA new speculative 235,235 sq. ft industrial/distribution unit due for practical completion Q3 2025.DescriptionThe site, which extends to 65 acres, offers a variety of unit sizes ranging from 133,438 – 584,361 SQ FT within three separate phases and totalling over 1.1m SQ FT.Matrix 49 is an exemplary development for a diverse range of businesses searching to optimise their distribution network In western England to the rest of the UK.LocationMatrix 49 is a new industrial/distribution development located in Avonmouth, Bristol. Matrix 49 is strategically located on the doorstep of Avonmouth and sits just 8 miles from the city of BristolAvailability_textThe accommodation comprises the following areas:",https://propertylink.estatesgazette.com/property-details/6972724-matrix-235-avonmouth-lanson-roberts-road-bs35,26th September 2024,51.5517852,-2.6408908
6985111,,"McArthur's Yard, Gas Ferry Road, Bristol, BS1",£25.00   Per Sq Ft,"3,400 Sq Ft","Leisure Property, Licensed & Leisure",Lambert Smith Hampton - Bristol ,Ben Tothill,"McArthur's Yard provides  a 3,400 sq ft unit suitable for a cafe/resturant set below Bristol's most recent waterfront residential development. The unit is finished to a shell and core specification allowing occuppiers the opportunity to create a unique area. The unit features an open plan space with an elevated area suitable for additional seating facilities.( Agency Pilot Software ref: 2060397 )",https://propertylink.estatesgazette.com/property-details/6985111-mcarthur-s-yard-gas-ferry-road-bristol-bs1,2nd January 2025,51.4479,-2.608148
7007957,,"Unit 5 and 6 , Circuit 32, Easton Road, Bristol, City of Bristol, BS5","£22,000.00  Per  Annum","1,323 - 3,565 Sq Ft","General Industrial, Industrial",Burston Cook,Tom Coyte,"The premises comprise two mid terrace purpose built industrial/business units, which appear to have been constructed circa 1990 and are of portal frame construction.The front and rear elevations are brickwork up to approximately 3m with the remaining elevations and roofs being of profile sheet cladding.  Unit 5 is arranged over ground floor with Unit 6 also benefitting from a substantial  inspection pit.Each unit has a roller shutter access (although Unit 5 has two roller shutters) and each with separate pedestrian access. There is parking to externally to the front.( Agency Pilot Software ref: 3693 )",https://propertylink.estatesgazette.com/property-details/7007957-unit-5-and-6-circuit-32-easton-road-bristol-city-of-bristol-bs5,18th February 2025,51.4603847,-2.5678703
6931426,,"25 Ashton Road, Ashton Gate, Bristol, City Of Bristol, BS3","£15,000.00  Per  Annum",499 Sq Ft,"Office, Offices",Burston Cook,Vicki Grimshaw,"An attractive, self-contained office studio located just off the popular North Street and opposite Greville Smyth Park.( Agency Pilot Software ref: 1455 )",https://propertylink.estatesgazette.com/property-details/6931426-25-ashton-road-ashton-gate-bristol-city-of-bristol-bs3,15th November 2023,51.4419748,-2.618403
6868139,,"BRISTOL - The Galleries, BG7b Broadmead Gallery, Bristol, BS1 3XE",£875.00   PM,493 Sq Ft,"Shopping Centre Unit, Retail",Savills - Industrial,Robert Palmer,"Key PointsBristol is the largest city in the southwest with a population of over 450,000 people.The Galleries shopping centre is situated in the heart of Broadmead and provides more than 300,000 sqft of retail space with 1,000 customer parking spaces.Notable retailers in the scheme include Boots, Argos, WHSmith, Post Office, and Poundland.Located on the ground floor close to the entrance from pedestrianised Broadmead.  This shop is adjacent to Eurochange, close to Junglemania and Boswells Café.Fitted retail opportunity available to hand over ""as is"", on a short term / flexible lease.SummaryShop to Let on Flexible Lease TermsLocationThis unit is located close to the escalators and on the same floor as WHSmith, Shipley's, Superdrug and Boots.ViewingsPlease contact the leasing agents to discuss your business plan and arrange a viewing.TermsThe premises are immediately available on a short-format lease, with both landlord and tenant break options to be agreed.The tenant will be asked to a lodge a rent deposit of £2,500 +VAT upon taking occupation.PromoFlexible Lease / Reduced RatesAvailability_textThe premises are arranged to provide open plan retail to the front with some storage space to the rear and comprise the following approximate net internal floor area:Rent£875 per calendar month excluding VAT, Business Rates, and electricity used.Legal CostsThe tenant will not be asked to pay any of the landlord’s professional costs but will be expected to pay it’s own costs incurred in the transaction.EPCE (108)",https://propertylink.estatesgazette.com/property-details/6868139-bristol-the-galleries-bg7b-broadmead-gallery-bs1,9th December 2024,51.45676,-2.589861
7016112,,"Park Street, Bristol, BS1","£400.00 - £10,000.00   Per Month (Furnished and All-inclusive)","120 - 2,500 Sq Ft","Serviced Office, Offices",Free Office Finder,Spencer Miller,"Ref: EG73642• Private Offices (Serviced) - Furnished or Unfurnished• Flexible terms: 3 months to 5 years (rolling or fixed)• Flexible start dates available• Our agency service is 100% free (paid for by landlords)Sizes & Prices:• 50 to 60 people (2,500 to 3,000 sq ft) = From £10,000 per month + VAT",https://propertylink.estatesgazette.com/property-details/7016112-range-of-private-serviced-offices-to-rent-in-park-street-bristol,20th February 2025,51.453314,-2.600968
6977399,,"66 Gloucester Road, Bishopston, Bristol, City of Bristol, BS7","£21,000.00  Per  Annum",816 Sq Ft,"Office, Retail - High Street, Offices, Retail",Burston Cook,Charlotte Bjoroy,"Fronting onto the ever popular Gloucester Road, the property comprises a ground floor retail unit forming part of a mid-terrace building.The sales area is fitted with wood effect laminate flooring with painted plasterboard walls throughout. The shop front is glazed and benefits from two security shutters either side of the door. The unit has a suspended ceiling with recessed LED panelled lighting. To the rear, there is an office, a kitchenette and a disabled W.C. with some additional welfare space. Services include air conditioning/heating unit, and an alarm system has been installed.( Agency Pilot Software ref: 1589 )",https://propertylink.estatesgazette.com/property-details/6977399-66-gloucester-road-bishopston-bristol-city-of-bristol-bs7,7th November 2024,51.4736646,-2.591648
7017402,,"Temple Quay, Bristol, BS1","£676.00 - £13,520.00   Per Month (Furnished and All-inclusive)","120 - 2,000 Sq Ft","Serviced Office, Offices",Free Office Finder,Spencer Miller,"Ref: EG91437• Private Offices (Serviced) - Furnished or Unfurnished• Flexible terms: 3 months to 5 years (rolling or fixed)• Flexible start dates available• Our agency service is 100% free (paid for by landlords)Sizes & Prices:• 40 to 50 people (2,000 to 2,500 sq ft) = From £13,520 per month + VATAt the heart of the city's business district, this Bristol-based centre is an impressive structure both inside and out. This thriving waterfront business destination offers the ideal base for companies of all sizes and set-ups. Natural light and a bright decor provide a peaceful corporate image for the variety of facilities on offer within the BS1 offices.",https://propertylink.estatesgazette.com/property-details/7017402-range-of-private-serviced-offices-to-rent-in-temple-quay-bristol,20th February 2025,51.452979,-2.585437
6876750,,"Blok, 1 Castle Park, Bristol BS2 0JA",ROA,"1,008 - 10,762 Sq Ft","Office, Offices",CBRE - Bristol,Alex Riddell,"Being in one of the busiest commercial areas of Bristol means BLOK is well-serviced by public transport and may even be within walking distance of home. But if you need to travel by car, the basement offers 31 allocated parking spaces, as well as room for 181 cycles, while outside there is e-scooter parking. There are also state-of-the-art shower facilities for freshening up, and female, male and gender-neutral loos. BLOK is a building with history, but it’s also the new kid on the ‘BLOK’. Built in the 1980s, it was once the height of cool - ‘I want to work there!’ and big phones. We are reviving that feeling of cool and ‘I want to work there!’, but big phones are now optional! BLOK is a 1980’s building that has been brought back to life whilst deliberately keeping the heart of the building intact. Old buildings are often massively inefficient to run, but completely rebuilding one can come at a huge carbon cost. Demolition, removal and rebuild all take their toll, and may not be reflected in the energy-efficiency of a new build.Specification:- VRF Air Conditioning- Meeting Rooms- Event Space- High Speed Wifi- Commissionaire- On Site Gym- 23 Showers- Changing Rooms- Lockers- 163 Bicycle Racks- Electric Vehicle Charging Points- 31 Parking Spaces- Active Score Platinum- 2 Star Fitwel Certification- WiredScore Gold- Very Good BREEAM Rating- EPC BFloors Available:1st Suite D: 1,008 sq ft1st Suite B - 1,372 sq ftPart 2nd (Fitted): 4,882 sq ftPart 6th:  3,500 sq ftFor Rent:Price On Application",https://propertylink.estatesgazette.com/property-details/6876750-office-space-to-let-blok-1-castle-park-bristol-bs2-0ja,30th November 2022,51.455254,-2.58452
6931847,,"326 Church Road, St. George, Bristol, City Of Bristol, BS5","£18,000.00  Per  Annum",660 Sq Ft,"Office, Retail - High Street, Healthcare, Restaurants/Cafes, Offices, Retail, Other Property Types & Opportunities, Licensed & Leisure",Burston Cook,Holly Boulton,"Currently undergoing a high-end refurbishment!Ground floor Class E premises available to let / may sell.May suit many uses, situated in a fantastic position on Church Road.  ( Agency Pilot Software ref: 1457 )",https://propertylink.estatesgazette.com/property-details/6931847-326-church-road-st-george-bristol-city-of-bristol-bs5,16th November 2023,51.459919,-2.544691
7016786,,"Corn Street, Bristol, BS1","£4,999.95 - £53,332.80   Per Month (Furnished and All-inclusive)","750 - 8,000 Sq Ft","Serviced Office, Offices",Free Office Finder,Spencer Miller,Ref: EG93532• Private Offices (Serviced) - Furnished or Unfurnished• Flexible terms: 3 months to 5 years (rolling or fixed)• Flexible start dates available• Our agency service is 100% free (paid for by landlords),https://propertylink.estatesgazette.com/property-details/7016786-range-of-private-serviced-offices-to-rent-in-corn-street-bristol,20th February 2025,51.45426,-2.595398
6960529,,"Unit 6 City Business Park, Unit, Easton Road, Bristol, BS5 0SP",ROA,"4,939 Sq Ft","General Industrial, Trade Counter, Warehouse, Distribution Warehouse, Light Industrial, Industrial, Retail",Russell Property Consultants Ltd,Chris Miles,"City Business Park is situated in central Bristol, accessed directly from the A420, adjacent to the Lawrence Hill roundabout. The A4320 provides swift access to junction 3 of the M32 and the A4, Bath road. The park is within 1 mile of Bristol city centre and serviced by excellent public transport links.",https://propertylink.estatesgazette.com/property-details/6960529-unit-6-city-business-park-unit-easton-road-bristol-bs5-0sp,27th June 2024,51.4585578,-2.5755768
6986336,,"Dock House, Welsh Back, Bristol, BS1 4SB",ROA,"2,814 Sq Ft","Office, Offices",Colliers ,James Preece,"DescriptionDock House was fully redeveloped in 2022 to provide high quality office accommodation in a unique setting overlooking the Floating Harbour.The ground floor has undergone a comprehensive CAT A+ offices with unique bar, desks, meetingrooms, breakout spaces and various collaboration zones. (Plans available on request).The building benefits from the following specification:Fully refurbished to exposed services finishNew building receptionNew all electric VRF heating and cooling12 person passenger liftEPC B2825 cycle spaces, 3 showers, 30 lockers, 10 WCs & Drying room2 demised car parking spaces plus visitors spacesLocationDock House is situated on Welsh Back in the heart of the city centre facing The Floating Harbour.Queen Square and King Street are in the immediate vicinity. St Nicholas Market, Castle Park and Broadmead are approximately 5 minute walk to the north east and Bristol Temple Meads a 10 minute walk to the east.",https://propertylink.estatesgazette.com/property-details/6986336-ground-floor-dock-house-welsh-back-bristol-bs1-4sb,24th October 2024,51.45083,-2.592465
6865523,,"Beacon Tower, Colston Street, Bristol, BS1 4UX",ROA,"3,112 Sq Ft","Office, Offices",CSquared (Previously Colston & Colston Chartered Surveyors),Seonaid Butler,"The part 11th floor has brilliant views over the south and west of the city. The floor was fitted out 5 years ago to a high standard incorporating 30 desks, 2 meeting rooms, a large break out area, kitchen and high desk/stool area. One car parking space comes with the lease. WC's are on half landings and the building itself has a remodelled reception area and break out area, new fast passenger lifts serving all floors, state of the art basement cycle hub with 6 showers, changing area, drying room and lockers. The bar Bambalan at ground/podium level offers a terrace and rooftop bar.The flex office provider Desklodge will be opening in early 2023 in the building offering additional flex offices, meeting rooms and a rooftop event space. ( Agency Pilot Software ref: 588 )",https://propertylink.estatesgazette.com/property-details/6865523-beacon-tower-colston-street-bristol-bs1-4ux,23rd April 2024,51.4547059,-2.5975322
6954393,,"Mariner House, First Floor , 62 Prince Street, Bristol, BS1",ROA,"1,200 Sq Ft","Office, Healthcare, Offices, Other Property Types & Opportunities",Burston Cook,Finola Ingham,"Loft style offices providing an open plan suite finished to a high specification located in the city centre, just off Queen Square.  1 year lease available (or longer if so required)!( Agency Pilot Software ref: 1521 )",https://propertylink.estatesgazette.com/property-details/6954393-mariner-house-first-floor-62-prince-street-bristol-bs1,27th November 2024,51.4498544,-2.5970387
7010582,,"Queen Charlotte House, Queen Charlotte Street, Bristol, City Of Bristol, BS1 4HQ",ROA,"2,009 Sq Ft","Office, Offices",Burston Cook,Finola Ingham,"A contemporary, open plan office space, located just off Queen Square and finished to a high to include fitted meeting room, kitchenette and large roof terrace with views over the water. The building benefits from a passenger lift, showers, lockers, drying room and bike storage and newly refurbished entrance reception.( Agency Pilot Software ref: 3695 )",https://propertylink.estatesgazette.com/property-details/7010582-queen-charlotte-house-queen-charlotte-street-bristol-city-of-bristol-bs1-4hq,7th February 2025,51.4514481,-2.5930732
6933690,,"Severngate, Severn Road, Avonmouth, Bristol BS10 7SF",ROA,1.25 Acres,"Industrial, Distribution Warehouse, General Industrial, Industrial Park, Warehouse, Storage, Land, Commercial Land",CBRE - Bristol|Avison Young,Alex Quicke,"Open Storage Plot Available - For Sale/To LetOnly 1.25 acres remainingDescription* With Planning Approval.* Only 1.25 acres remaining.* Serviced plot available.* For Sale Freehold or To Let.* Close proximity to new Junction 1.* Serviced (Electricity, Water and Drainage).* Raised to development plateau.* Open storage space or opportunity to build your own premises.* Fully consented (1957 Consent).Available Plots:Plot 1 Sold 3.37 acresPlot 2 Under Offer 1 acresPlot 2a Under Offer 1 acresPlot 2b Under Offer 0.92 acresPlot 3 Available 1.25 acresPlot 4 Under Offer 0.22 acresLocation:The opportunity consists of the remaining 1.25 acres of and that can be utilised for open storage land to suit occupier requirements.  The site benefits from completed site road infrastructure to each plot and connectivity to mains water, drainage and electricity.Quoting Price/Rent:On application.",https://propertylink.estatesgazette.com/property-details/6933690-for-sale-to-let-open-storage-plot-severngate-severn-road-avonmouth-bs10-7sf,20th November 2023,51.53422977390196,-2.669655384716796
6988508,,"1-3 Crowley Way, Avonmouth, Bristol BS11",ROA,"30,672 - 94,531 Sq Ft","Warehouse, Office, Distribution Warehouse, General Industrial, Industrial Park, Light Industrial, Storage, Industrial, Offices",CBRE - Bristol,Alex Quicke,"Distribution / Logistics / Warehouse Unit To Let30,672 to 94,531 sq ft(2,849.5 to 8,782 sq m)On 3.86 acres (1.56 ha)Description:* Available for immediate occupation* Detached, high profile warehouse* Unrivalled prominence to the A4 Crowley Way* Available split or as a whole* 360 circulation with generous parking provision* Secure and self contained site* 8 ground level loading doors; 6 to the rear and 2 providing dedicated access to the showroom* Adjacent to Junction 18 / 18a of the M5 motorwayAccommodation:Bay 1Warehouse: 28,585 sq ftGround Floor Office: 2,396 sq ftFirst Floor Office: 1,516 sq ftTotal: 32,497 sq ftBay 2Warehouse: 30,675 sq ftTotal: 30675 sq ftBay 3Warehouse: 25,508 sq ftShowroom: 4,245 sq ftQuality Control Unit: 1,606 sq ftTotal: 31,359 sq ftTotal GIA: 94,531 sq ftTotal Site Area: 1.56 Hectares / 3.86 AcresRent:Available upon application.",https://propertylink.estatesgazette.com/property-details/6988508-for-lease-1-3-crowley-way-avonmouth-bristol-bs11-9yr,22nd October 2024,51.50352410000001,-2.6963528
6970794,,"Evans House & East Building, Unit Nisbets, Third Way, Avonmouth, BS11 9YL","£580,000.00","77,524 Sq Ft","General Industrial, Warehouse, Distribution Warehouse, Industrial",Russell Property Consultants Ltd,Rob Russell,The property comprises two detached distribution/office buildings situated on the corner of Third Way and Avonmouth Way approximately 1/2 mile from Junction 18 of the M5. The M4/M5 interchange at Almondsbury is approximately 7 miles to the north with Bristol City Centre approximately 7 miles to the south east via the A4 Portway.,https://propertylink.estatesgazette.com/property-details/6970794-evans-house-east-building-unit-nisbets-third-way-avonmouth-bs11-9yl,27th January 2025,51.5032981,-2.686213
7002116,,"Unit 3, Skyline, Filton, Bristol, BS34 6FG",ROA,"10,226 Sq Ft","General Industrial, Trade Counter, Industrial, Retail",Savills - Industrial,Jack Davies,"Key Points3 miles south of M4/M5 InterchangeOver 30,000 passing vehicle movements daily6,000 new homes being built in immediate areaPrime urban warehouse developmentIndividual units to cover wide range of sizes and can be consolidated to meet larger requirementsMinimum 8m to eaves15% PV panelsB2 B8 and E (g) (iii) usesSummaryPrime New Multi-let Urban Warehouse DevelopmentDescriptionTwo terraces of high specification urban logistics and light industrial warehousesFirst floor concrete mezzanine37.5 KN per SQMSurface level loading doorsPhotovoltaic Panels26% EV Charging SpacesEPC ALocationThe development is located in close proximity to the arterial route of the A38, approximately 6 miles north of Bristol City Centre and 3 miles South of the M4/M5 interchange. North Bristol is a micro market of the city which is expanding rapidly over the coming years, with YTLs Brabazon development contributing to the construction of 6,000 new homes in the immediate area, along with new metro bus, railway station and community facilities.Availability_textThe accommodation comprises the following areas:",https://propertylink.estatesgazette.com/property-details/7002116-unit-3-skyline-filton-bs34,24th February 2025,51.5126506,-2.5664596
6865081,,"Unit 4 More +, Palmer Avenue, Severn Beach, Bristol, BS35 4GH",ROA,"63,973 Sq Ft","General Industrial, Industrial",DTRE,Jake Huntley,"Key Points10m clear internal height4 dock level doors2 level access doors55m yard depth210 kVa69 car parking spaces50 kN/m2 floor loadingFitted officesSummaryHighly specified warehouse / distribution unit available for immediate occupation.DescriptionMore+ is a total of 35 acres, with 6 new units recently completed and available for immediate occupation.LocationMore+ is located in the heart of Central Park, the South West’s premier distribution location due to its strategic location fronting the M49. The scheme is only600m from the new Junction 1. More+ also benefits from multi-modal connections and fast and easy access to the national motorway network via the M49, M5 and M4 motorways giving unrivalled access to the South West and Wales.",https://propertylink.estatesgazette.com/property-details/6865081-unit-4-more-palmer-avenue-bs35,27th February 2024,51.5483768,-2.6459338
